ObjectID,PID,Civic.Number,Street,Full.Civic.Address,Closest.University,DestinationRank,Total_Length
4657,53074,1132,BELMONT ON THE ARM,1132 BELMONT ON THE ARM, SMU Center,1,799.8610867
4658,53082,1124,BELMONT ON THE ARM,1124 BELMONT ON THE ARM, SMU Center,1,722.8095541
4659,53090,1104,BELMONT ON THE ARM,1104 BELMONT ON THE ARM, SMU Center,1,773.5926399
4660,53108,1069,BELMONT ON THE ARM,1069 BELMONT ON THE ARM, SMU Center,1,415.7376519
4661,53116,6093,BELMONT ON THE ARM,6093 BELMONT ON THE ARM, SMU Center,1,349.9826453
4662,53124,6083,BELMONT RD,6083 BELMONT RD, SMU Center,1,331.9335632
4663,53140,6069,BELMONT RD,6069 BELMONT RD, SMU Center,1,311.2063691
4664,53157,6061,BELMONT RD,6061 BELMONT RD, SMU Center,1,291.7031138
4665,53165,6053,BELMONT RD,6053 BELMONT RD, SMU Center,1,275.3283377
4666,53173,6047,BELMONT RD,6047 BELMONT RD, SMU Center,1,258.9504928
4667,53181,6041,BELMONT RD,6041 BELMONT RD, SMU Center,1,244.4631311
4668,53199,6033,BELMONT RD,6033 BELMONT RD, SMU Center,1,233.6936167
4669,53207,6025,BELMONT RD,6025 BELMONT RD, SMU Center,1,216.0362239
4670,53215,6013,BELMONT RD,6013 BELMONT RD, SMU Center,1,191.8487639
4671,53223,1078,ROBIE ST,1078 ROBIE ST, SMU Center,1,190.4075996
4672,53231,1080,ROBIE ST,1080 ROBIE ST, SMU Center,1,203.4058797
4673,53249,1088,ROBIE ST,1088 ROBIE ST, SMU Center,1,219.3670341
4674,53249,1092,ROBIE ST,1092 ROBIE ST, SMU Center,1,225.6020396
4675,53256,6008,OAKLAND RD,6008 OAKLAND RD, SMU Center,1,305.0668724
4676,53264,6024,OAKLAND RD,6024 OAKLAND RD, SMU Center,1,321.2684884
4677,53272,6034,OAKLAND RD,6034 OAKLAND RD, SMU Center,1,339.0110295
4678,53298,6060,OAKLAND RD,6060 OAKLAND RD, SMU Center,1,397.1308663
4679,53306,6064,OAKLAND RD,6064 OAKLAND RD, SMU Center,1,410.6871127
4680,53314,6070,OAKLAND RD,6070 OAKLAND RD, Studley Campus,1,422.7038777
4681,53322,6088,OAKLAND RD,6088 OAKLAND RD, Studley Campus,1,389.8014711
4682,53330,6092,OAKLAND RD,6092 OAKLAND RD, Studley Campus,1,377.5038932
4683,53348,6096,OAKLAND RD,6096 OAKLAND RD, Studley Campus,1,381.0585376
4684,53355,6100,OAKLAND RD,6100 OAKLAND RD, Studley Campus,1,394.5748286
4685,53363,6106,OAKLAND RD,6106 OAKLAND RD, Studley Campus,1,412.739717
4686,53371,1085,BELLEVUE AVE,1085 BELLEVUE AVE, Studley Campus,1,438.4236862
4687,53389,1079,BELLEVUE AVE,1079 BELLEVUE AVE, SMU Center,1,441.6900858
4688,53405,5985,INGLIS ST,5985 INGLIS ST, SMU Center,1,51.37035895
4689,53413,5925,INGLIS ST,5925 INGLIS ST, SMU Center,1,33.50772517
4690,53421,5915,INGLIS ST,5915 INGLIS ST, SMU Center,1,35.5681493
4691,53439,5905,INGLIS ST,5905 INGLIS ST, SMU Center,1,37.78623311
4692,53447,5897,INGLIS ST,5897 INGLIS ST, SMU Center,1,39.75441516
4693,53454,5889,INGLIS ST,5889 INGLIS ST, SMU Center,1,41.65738824
4694,53462,5873,INGLIS ST,5873 INGLIS ST, SMU Center,1,45.14879306
4695,53470,5883,INGLIS ST,5883 INGLIS ST, SMU Center,1,43.47777639
4696,53488,5865,INGLIS ST,5865 INGLIS ST, SMU Center,1,46.67729015
4697,53496,5859,INGLIS ST,5859 INGLIS ST, SMU Center,1,48.52428371
4698,53504,5851,INGLIS ST,5851 INGLIS ST, SMU Center,1,69.77260039
4699,53512,1034,WELLINGTON ST,1034 WELLINGTON ST, SMU Center,1,124.6069654
4700,53520,1042,WELLINGTON ST,1042 WELLINGTON ST, SMU Center,1,140.7477557
4701,53538,1050,WELLINGTON ST,1050 WELLINGTON ST, SMU Center,1,157.2675719
4702,53546,1056,WELLINGTON ST,1056 WELLINGTON ST, SMU Center,1,174.1488558
4703,53561,1094,WELLINGTON ST,1094 WELLINGTON ST, SMU Center,1,272.0398739
4704,53579,1110,WELLINGTON ST,1110 WELLINGTON ST, SMU Center,1,299.864791
4705,53587,1116,WELLINGTON ST,1116 WELLINGTON ST, SMU Center,1,310.7933176
4706,53603,1122,WELLINGTON ST,1122 WELLINGTON ST, SMU Center,1,326.5687928
4707,53611,1126A,WELLINGTON ST,1126A WELLINGTON ST, SMU Center,1,331.0573961
4708,53611,1126B,WELLINGTON ST,1126B WELLINGTON ST, SMU Center,1,334.0276333
4709,53629,1130,WELLINGTON ST,1130 WELLINGTON ST, SMU Center,1,343.554848
4710,53629,1132,WELLINGTON ST,1132 WELLINGTON ST, SMU Center,1,341.0259613
4711,53637,1136,WELLINGTON ST,1136 WELLINGTON ST, SMU Center,1,352.6365407
4712,53637,1136B,WELLINGTON ST,1136B WELLINGTON ST, SMU Center,1,354.8765201
4713,53645,1142,WELLINGTON ST,1142 WELLINGTON ST, SMU Center,1,365.0025812
4714,53652,1146,WELLINGTON ST,1146 WELLINGTON ST, SMU Center,1,385.9958667
4715,53652,1148,WELLINGTON ST,1148 WELLINGTON ST, SMU Center,1,385.9315107
4716,53652,1150,WELLINGTON ST,1150 WELLINGTON ST, SMU Center,1,385.9265475
4717,53652,1152,WELLINGTON ST,1152 WELLINGTON ST, SMU Center,1,385.8344339
4718,53678,1156,WELLINGTON ST,1156 WELLINGTON ST, SMU Center,1,397.403958
4719,53686,1158,WELLINGTON ST,1158 WELLINGTON ST, SMU Center,1,409.8829754
4720,53694,1166,WELLINGTON ST,1166 WELLINGTON ST, SMU Center,1,423.2125303
4721,53702,1168,WELLINGTON ST,1168 WELLINGTON ST, SMU Center,1,429.7796454
4722,53710,1174,WELLINGTON ST,1174 WELLINGTON ST, SMU Center,1,440.4865966
4723,53744,5826,SOUTH ST,5826 SOUTH ST, SMU Center,1,527.2370895
4724,53777,6089,OAKLAND RD,6089 OAKLAND RD, Studley Campus,1,349.0298324
4725,53785,6079,OAKLAND RD,6079 OAKLAND RD, Studley Campus,1,403.6787282
4726,53793,6069,OAKLAND RD,6069 OAKLAND RD, SMU Center,1,421.4272788
4727,53801,6059,OAKLAND RD,6059 OAKLAND RD, SMU Center,1,400.3641625
4728,53819,6051,OAKLAND RD,6051 OAKLAND RD, SMU Center,1,382.7629877
4729,53827,6037,OAKLAND RD,6037 OAKLAND RD, SMU Center,1,349.9917985
4730,53835,6031,OAKLAND RD,6031 OAKLAND RD, SMU Center,1,336.7635592
4731,53843,6025,OAKLAND RD,6025 OAKLAND RD, SMU Center,1,319.1640767
4732,53850,6043,OAKLAND RD,6043 OAKLAND RD, SMU Center,1,365.2051458
4733,53868,1124,ROBIE ST,1124 ROBIE ST, SMU Center,1,305.3977537
4734,53876,1134,ROBIE ST,1134 ROBIE ST, SMU Center,1,327.4035338
4735,53884,6012,FRASER ST,6012 FRASER ST, SMU Center,1,345.6723221
4736,53892,6020,FRASER ST,6020 FRASER ST, Studley Campus,1,355.5674279
4737,53900,6030,FRASER ST,6030 FRASER ST, Studley Campus,1,336.6133978
4738,53918,6036,FRASER ST,6036 FRASER ST, Studley Campus,1,323.6656641
4739,53926,6040,FRASER ST,6040 FRASER ST, Studley Campus,1,310.3107138
4740,53934,6046,FRASER ST,6046 FRASER ST, Studley Campus,1,297.6425474
4741,53942,6050,FRASER ST,6050 FRASER ST, Studley Campus,1,301.544782
4742,53959,6056,FRASER ST,6056 FRASER ST, Studley Campus,1,314.4065792
4743,53967,6060,FRASER ST,6060 FRASER ST, Studley Campus,1,325.4706778
4744,53975,6074,FRASER ST,6074 FRASER ST, Studley Campus,1,317.4602865
4745,53983,6080,FRASER ST,6080 FRASER ST, Studley Campus,1,305.4699325
4746,53991,6084,FRASER ST,6084 FRASER ST, Studley Campus,1,293.9784287
4747,54007,6090,FRASER ST,6090 FRASER ST, Studley Campus,1,288.7693775
4748,54015,1125,WATERLOO ST,1125 WATERLOO ST, Studley Campus,1,316.5392139
4749,54023,6068,FRASER ST,6068 FRASER ST, Studley Campus,1,330.5986241
4750,54031,6115,OAKLAND RD,6115 OAKLAND RD, Studley Campus,1,367.9995253
4751,54031,6117,OAKLAND RD,6117 OAKLAND RD, Studley Campus,1,369.0991271
4752,54031,6119,OAKLAND RD,6119 OAKLAND RD, Studley Campus,1,369.2596246
4753,54031,6123,OAKLAND RD,6123 OAKLAND RD, Studley Campus,1,368.4887515
4754,54049,6113,OAKLAND RD,6113 OAKLAND RD, Studley Campus,1,390.0411682
4755,54056,6105,OAKLAND RD,6105 OAKLAND RD, Studley Campus,1,406.4578623
4756,54064,1118,WATERLOO ST,1118 WATERLOO ST, Studley Campus,1,326.587507
4757,54072,1124,WATERLOO ST,1124 WATERLOO ST, Studley Campus,1,314.5986332
4758,54080,1132,WATERLOO ST,1132 WATERLOO ST, Studley Campus,1,297.6000381
4759,54098,1136,WATERLOO ST,1136 WATERLOO ST, Studley Campus,1,282.685764
4760,54106,1148,WATERLOO ST,1148 WATERLOO ST, Studley Campus,1,258.0940328
4761,54114,1154,WATERLOO ST,1154 WATERLOO ST, Studley Campus,1,248.3118045
4762,54122,1158,WATERLOO ST,1158 WATERLOO ST, Studley Campus,1,237.7544802
4763,54130,1162,WATERLOO ST,1162 WATERLOO ST, Studley Campus,1,229.0949466
4764,54148,1166,WATERLOO ST,1166 WATERLOO ST, Studley Campus,1,217.4286578
4765,54148,1168,WATERLOO ST,1168 WATERLOO ST, Studley Campus,1,213.24027
4766,54155,1172,WATERLOO ST,1172 WATERLOO ST, Studley Campus,1,205.4433121
4767,54163,1176,WATERLOO ST,1176 WATERLOO ST, Studley Campus,1,180.9100469
4768,54163,6100,SOUTH ST,6100 SOUTH ST, Studley Campus,1,143.3527586
4769,54171,6102,SOUTH ST,6102 SOUTH ST, Studley Campus,1,137.9953593
4770,54189,6108,SOUTH ST,6108 SOUTH ST, Studley Campus,1,126.1504865
4771,54197,6114,SOUTH ST,6114 SOUTH ST, Studley Campus,1,113.9062032
4772,54205,6118,SOUTH ST,6118 SOUTH ST, Studley Campus,1,123.4224567
4773,54213,6124,SOUTH ST,6124 SOUTH ST, Studley Campus,1,134.4022029
4774,54221,6126,SOUTH ST,6126 SOUTH ST, Studley Campus,1,141.232444
4775,54221,6128,SOUTH ST,6128 SOUTH ST, Studley Campus,1,141.3108701
4776,54239,6130,SOUTH ST,6130 SOUTH ST, Studley Campus,1,140.7802385
4777,54239,6132,SOUTH ST,6132 SOUTH ST, Studley Campus,1,140.5281776
4778,54247,1175,CARTARET ST,1175 CARTARET ST, Studley Campus,1,168.6171375
4779,54254,1171,CARTARET ST,1171 CARTARET ST, Studley Campus,1,178.403671
4780,54262,1165,CARTARET ST,1165 CARTARET ST, Studley Campus,1,191.2568342
4781,54270,1161,CARTARET ST,1161 CARTARET ST, Studley Campus,1,205.9794249
4782,54288,1155,CARTARET ST,1155 CARTARET ST, Studley Campus,1,221.2352397
4783,54296,1149,CARTARET ST,1149 CARTARET ST, Studley Campus,1,231.5941237
4784,54304,1141,CARTARET ST,1141 CARTARET ST, Studley Campus,1,247.6350082
4785,54312,1125,CARTARET ST,1125 CARTARET ST, Studley Campus,1,280.7365979
4786,54312,1127,CARTARET ST,1127 CARTARET ST, Studley Campus,1,283.5422723
4787,54320,1121,CARTARET ST,1121 CARTARET ST, Studley Campus,1,296.7692111
4788,54320,1123,CARTARET ST,1123 CARTARET ST, Studley Campus,1,294.2205677
4789,54338,1111,CARTARET ST,1111 CARTARET ST, Studley Campus,1,354.6590555
4790,54338,1115,CARTARET ST,1115 CARTARET ST, Studley Campus,1,318.4050613
4791,54338,6133,OAKLAND RD,6133 OAKLAND RD, Studley Campus,1,347.5721996
4792,54353,3373,NOVALEA DR,3373 NOVALEA DR, Carlton Campus,1,3762.422601
4793,54361,1058,TOWER RD,1058 TOWER RD, SMU Center,1,236.226494
4794,54379,1066,TOWER RD,1066 TOWER RD, SMU Center,1,253.3864303
4795,54387,1078,TOWER RD,1078 TOWER RD, SMU Center,1,273.8567168
4796,54395,1084,TOWER RD,1084 TOWER RD, SMU Center,1,299.8152947
4797,54403,1094,TOWER RD,1094 TOWER RD, SMU Center,1,320.1079751
4798,54411,1104,TOWER RD,1104 TOWER RD, SMU Center,1,340.5113674
4799,54429,1112,TOWER RD,1112 TOWER RD, SMU Center,1,362.9689337
4800,54437,1122,TOWER RD,1122 TOWER RD, SMU Center,1,384.7835204
4801,54445,1134,TOWER RD,1134 TOWER RD, SMU Center,1,410.533392
4802,54452,1138,TOWER RD,1138 TOWER RD, SMU Center,1,424.8732181
4803,54460,1142,TOWER RD,1142 TOWER RD, SMU Center,1,471.1285377
4804,54478,1144,TOWER RD,1144 TOWER RD, SMU Center,1,470.5445326
4805,54478,1146,TOWER RD,1146 TOWER RD, SMU Center,1,470.4428788
4806,54478,5762,TOWER TERR,5762 TOWER TERR, SMU Center,1,478.2480563
4807,54486,5770,TOWER TERR,5770 TOWER TERR, SMU Center,1,460.6325549
4808,54494,5784,TOWER TERR,5784 TOWER TERR, SMU Center,1,433.110401
4809,54494,5786,TOWER TERR,5786 TOWER TERR, SMU Center,1,442.6555532
4810,54502,5790,TOWER TERR,5790 TOWER TERR, SMU Center,1,423.9122578
4811,54528,1133,WELLINGTON ST,1133 WELLINGTON ST, SMU Center,1,351.9234638
4812,54536,1129,WELLINGTON ST,1129 WELLINGTON ST, SMU Center,1,339.6893188
4813,54536,1129B,WELLINGTON ST,1129B WELLINGTON ST, SMU Center,1,343.616924
4814,54544,1131,WELLINGTON ST,1131 WELLINGTON ST, SMU Center,1,343.4614993
4815,54551,1125,WELLINGTON ST,1125 WELLINGTON ST, SMU Center,1,332.177663
4816,54569,1123,WELLINGTON ST,1123 WELLINGTON ST, SMU Center,1,326.2834948
4817,54577,1117,WELLINGTON ST,1117 WELLINGTON ST, SMU Center,1,316.6460707
4818,54577,1119,WELLINGTON ST,1119 WELLINGTON ST, SMU Center,1,316.1099603
4819,54577,1119B,WELLINGTON ST,1119B WELLINGTON ST, SMU Center,1,316.3599011
4820,54577,1121,WELLINGTON ST,1121 WELLINGTON ST, SMU Center,1,319.8392762
4821,54585,1107,WELLINGTON ST,1107 WELLINGTON ST, SMU Center,1,296.784395
4822,54585,1109,WELLINGTON ST,1109 WELLINGTON ST, SMU Center,1,298.7130605
4823,54585,1111,WELLINGTON ST,1111 WELLINGTON ST, SMU Center,1,299.7900598
4824,54585,1113,WELLINGTON ST,1113 WELLINGTON ST, SMU Center,1,299.5893854
4825,54585,1115,WELLINGTON ST,1115 WELLINGTON ST, SMU Center,1,299.6314421
4826,54593,1105,WELLINGTON ST,1105 WELLINGTON ST, SMU Center,1,286.4021149
4827,54601,1101,WELLINGTON ST,1101 WELLINGTON ST, SMU Center,1,274.2107022
4828,54619,1095,WELLINGTON ST,1095 WELLINGTON ST, SMU Center,1,265.7753129
4829,54627,1091,WELLINGTON ST,1091 WELLINGTON ST, SMU Center,1,255.7357173
4830,54635,1087,WELLINGTON ST,1087 WELLINGTON ST, SMU Center,1,245.1909746
4831,54668,1071,WELLINGTON ST,1071 WELLINGTON ST, SMU Center,1,205.8500422
4832,54676,1061,WELLINGTON ST,1061 WELLINGTON ST, SMU Center,1,189.8674663
4833,54684,1059,WELLINGTON ST,1059 WELLINGTON ST, SMU Center,1,177.3237574
4834,54684,1059A,WELLINGTON ST,1059A WELLINGTON ST, SMU Center,1,180.8732505
4835,54692,1053,WELLINGTON ST,1053 WELLINGTON ST, SMU Center,1,165.0398927
4836,54692,1055,WELLINGTON ST,1055 WELLINGTON ST, SMU Center,1,168.2458511
4837,54692,1057,WELLINGTON ST,1057 WELLINGTON ST, SMU Center,1,171.2147467
4838,54734,1166,TOWER RD,1166 TOWER RD, SMU Center,1,483.3239013
4839,54767,3381,NOVALEA DR,3381 NOVALEA DR, Carlton Campus,1,3777.727462
4840,54775,5778,SOUTH ST,5778 SOUTH ST, SMU Center,1,443.9112283
4841,54783,5800,SOUTH ST,5800 SOUTH ST, SMU Center,1,529.0098025
4842,54791,3395,NOVALEA DR,3395 NOVALEA DR, Carlton Campus,1,3811.790799
4843,54791,3397,NOVALEA DR,3397 NOVALEA DR, Carlton Campus,1,3814.383249
4844,54791,3399,NOVALEA DR,3399 NOVALEA DR, Carlton Campus,1,3818.60117
4845,54791,3401,NOVALEA DR,3401 NOVALEA DR, Carlton Campus,1,3820.203319
4846,54809,3405,NOVALEA DR,3405 NOVALEA DR, Carlton Campus,1,3830.014752
4847,54841,1175,WELLINGTON ST,1175 WELLINGTON ST, SMU Center,1,448.2997395
4848,54858,1173,WELLINGTON ST,1173 WELLINGTON ST, SMU Center,1,434.9623914
4849,54866,1163,WELLINGTON ST,1163 WELLINGTON ST, SMU Center,1,421.1463364
4850,54874,1159,WELLINGTON ST,1159 WELLINGTON ST, SMU Center,1,408.858465
4851,54882,1153,WELLINGTON ST,1153 WELLINGTON ST, SMU Center,1,398.7710766
4852,54890,5966,SOUTH ST,5966 SOUTH ST, Carlton Campus,1,269.4868749
4853,54924,5775,TOWER TERR,5775 TOWER TERR, SMU Center,1,450.0263336
4854,54932,1111,ROBIE ST,1111 ROBIE ST, SMU Center,1,255.2087981
4855,54940,5769,TOWER TERR,5769 TOWER TERR, SMU Center,1,463.8140721
4856,54965,6057,FRASER ST,6057 FRASER ST, Studley Campus,1,272.1430925
4857,54973,6061,FRASER ST,6061 FRASER ST, Studley Campus,1,321.9408059
4858,54981,6067,FRASER ST,6067 FRASER ST, Studley Campus,1,332.9628481
4859,54999,6073,FRASER ST,6073 FRASER ST, Studley Campus,1,318.0786319
4860,55004,6077,FRASER ST,6077 FRASER ST, Studley Campus,1,307.6856585
4861,55012,6087,FRASER ST,6087 FRASER ST, Studley Campus,1,295.0592911
4862,55020,6089,FRASER ST,6089 FRASER ST, Studley Campus,1,253.4085394
4863,55038,1171,WATERLOO ST,1171 WATERLOO ST, Studley Campus,1,210.2620078
4864,55046,6088,SOUTH ST,6088 SOUTH ST, Studley Campus,1,176.1271766
4865,55053,6080,SOUTH ST,6080 SOUTH ST, Studley Campus,1,151.285025
4866,55061,6076,SOUTH ST,6076 SOUTH ST, Studley Campus,1,140.309574
4867,55079,6070,SOUTH ST,6070 SOUTH ST, Studley Campus,1,152.4878311
4868,55079,6074,SOUTH ST,6074 SOUTH ST, Studley Campus,1,147.4060772
4869,55087,6066,SOUTH ST,6066 SOUTH ST, Studley Campus,1,160.7569455
4870,55095,6056,SOUTH ST,6056 SOUTH ST, Studley Campus,1,202.7929114
4871,55095,6060,SOUTH ST,6060 SOUTH ST, Studley Campus,1,171.4268389
4872,55103,6042,SOUTH ST,6042 SOUTH ST, Studley Campus,1,202.1041464
4873,55111,6040,SOUTH ST,6040 SOUTH ST, Studley Campus,1,201.4816645
4874,55129,6036,SOUTH ST,6036 SOUTH ST, Studley Campus,1,189.9729142
4875,55137,6030,SOUTH ST,6030 SOUTH ST, Studley Campus,1,199.0218919
4876,55145,6026,SOUTH ST,6026 SOUTH ST, Studley Campus,1,208.6209283
4877,55152,6022,SOUTH ST,6022 SOUTH ST, Studley Campus,1,218.0785263
4878,55160,6018,SOUTH ST,6018 SOUTH ST, Studley Campus,1,227.573325
4879,55178,6014,SOUTH ST,6014 SOUTH ST, Studley Campus,1,237.4178751
4880,55186,6010,SOUTH ST,6010 SOUTH ST, Carlton Campus,1,249.199805
4881,55194,1172,ROBIE ST,1172 ROBIE ST, Carlton Campus,1,295.7835232
4882,55202,6013,FRASER ST,6013 FRASER ST, Carlton Campus,1,369.1400112
4883,55210,6019,FRASER ST,6019 FRASER ST, Studley Campus,1,360.4249649
4884,55228,6025,FRASER ST,6025 FRASER ST, Studley Campus,1,346.6636209
4885,55236,6031,FRASER ST,6031 FRASER ST, Studley Campus,1,333.9578633
4886,55244,6037,FRASER ST,6037 FRASER ST, Studley Campus,1,321.3113559
4887,55251,6045,FRASER ST,6045 FRASER ST, Studley Campus,1,273.489787
4888,55269,1210,HENRY ST,1210 HENRY ST, Studley Campus,1,110.3979373
4889,55269,1222,HENRY ST,1222 HENRY ST, Studley Campus,1,105.2313112
4890,55269,6083,SOUTH ST,6083 SOUTH ST, Studley Campus,1,157.0529413
4891,55277,6087,SOUTH ST,6087 SOUTH ST, Studley Campus,1,167.6201203
4892,55285,6093,SOUTH ST,6093 SOUTH ST, Studley Campus,1,154.5874601
4893,55301,1267,HENRY ST,1267 HENRY ST, Studley Campus,1,27.44789321
4894,55319,1261,HENRY ST,1261 HENRY ST, Studley Campus,1,29.13750121
4895,55327,1257,HENRY ST,1257 HENRY ST, Studley Campus,1,36.04952456
4896,55335,1253,HENRY ST,1253 HENRY ST, Studley Campus,1,44.05307808
4897,55343,1247,HENRY ST,1247 HENRY ST, Studley Campus,1,56.82582008
4898,55343,1249,HENRY ST,1249 HENRY ST, Studley Campus,1,53.47295332
4899,55350,1243,HENRY ST,1243 HENRY ST, Studley Campus,1,67.10252723
4900,55350,1245,HENRY ST,1245 HENRY ST, Studley Campus,1,63.59658405
4901,55368,1239,HENRY ST,1239 HENRY ST, Studley Campus,1,73.56170466
4902,55376,1231,HENRY ST,1231 HENRY ST, Studley Campus,1,95.06868148
4903,55376,1233,HENRY ST,1233 HENRY ST, Studley Campus,1,92.57064609
4904,55376,1235,HENRY ST,1235 HENRY ST, Studley Campus,1,84.75954997
4905,55384,6071,SOUTH ST,6071 SOUTH ST, Studley Campus,1,120.6469214
4906,55392,6067,SOUTH ST,6067 SOUTH ST, Studley Campus,1,158.6700752
4907,55400,6063,SOUTH ST,6063 SOUTH ST, Studley Campus,1,169.8155201
4908,55400,6065,SOUTH ST,6065 SOUTH ST, Studley Campus,1,166.0419609
4909,55418,6057,SOUTH ST,6057 SOUTH ST, Studley Campus,1,179.5096792
4910,55418,6059,SOUTH ST,6059 SOUTH ST, Studley Campus,1,176.0278671
4911,55426,6055,SOUTH ST,6055 SOUTH ST, Studley Campus,1,188.0024793
4912,55434,6051,SOUTH ST,6051 SOUTH ST, Studley Campus,1,154.5764266
4913,55442,1232,EDWARD ST,1232 EDWARD ST, Studley Campus,1,126.9589262
4914,55459,1234,EDWARD ST,1234 EDWARD ST, Studley Campus,1,114.0971171
4915,55467,1240,EDWARD ST,1240 EDWARD ST, Studley Campus,1,106.0751157
4916,55475,1246,EDWARD ST,1246 EDWARD ST, Studley Campus,1,95.20995892
4917,55483,1248,EDWARD ST,1248 EDWARD ST, Studley Campus,1,86.39646208
4918,55491,1252,EDWARD ST,1252 EDWARD ST, Studley Campus,1,76.18837697
4919,55509,1256,EDWARD ST,1256 EDWARD ST, Studley Campus,1,66.57885302
4920,55517,1260,EDWARD ST,1260 EDWARD ST, Studley Campus,1,57.09482433
4921,55525,1268,EDWARD ST,1268 EDWARD ST, Studley Campus,1,45.33286966
4922,55525,1270,EDWARD ST,1270 EDWARD ST, Studley Campus,1,41.60465442
4923,55558,3339,NOVALEA DR,3339 NOVALEA DR, Carlton Campus,1,3685.266423
4924,55566,3347,NOVALEA DR,3347 NOVALEA DR, Carlton Campus,1,3701.402707
4925,55574,3353,NOVALEA DR,3353 NOVALEA DR, Carlton Campus,1,3715.924423
4926,55582,3359,NOVALEA DR,3359 NOVALEA DR, Carlton Campus,1,3730.026319
4927,55608,1273,EDWARD ST,1273 EDWARD ST, Studley Campus,1,35.5963299
4928,55616,1271,EDWARD ST,1271 EDWARD ST, Studley Campus,1,40.79274326
4929,55624,1265,EDWARD ST,1265 EDWARD ST, Studley Campus,1,46.87402507
4930,55632,1261,EDWARD ST,1261 EDWARD ST, Studley Campus,1,57.91171056
4931,55632,1263,EDWARD ST,1263 EDWARD ST, Studley Campus,1,54.42185839
4932,55640,1253,EDWARD ST,1253 EDWARD ST, Studley Campus,1,76.9745528
4933,55657,1245,EDWARD ST,1245 EDWARD ST, Studley Campus,1,97.33287662
4934,55665,1239,EDWARD ST,1239 EDWARD ST, Studley Campus,1,109.9027417
4935,55673,1235,EDWARD ST,1235 EDWARD ST, Studley Campus,1,116.2386893
4936,55681,1231,EDWARD ST,1231 EDWARD ST, Studley Campus,1,129.7071877
4937,55681,1233,EDWARD ST,1233 EDWARD ST, Studley Campus,1,126.8572703
4938,55699,6037,SOUTH ST,6037 SOUTH ST, Studley Campus,1,153.9764514
4939,55707,6033,SOUTH ST,6033 SOUTH ST, Studley Campus,1,151.1022382
4940,55715,6025,SOUTH ST,6025 SOUTH ST, Studley Campus,1,209.0761391
4941,55723,6019,SOUTH ST,6019 SOUTH ST, Studley Campus,1,223.0873342
4942,55731,1206,ROBIE ST,1206 ROBIE ST, Studley Campus,1,243.7896149
4943,55749,1212,ROBIE ST,1212 ROBIE ST, Carlton Campus,1,194.9559297
4944,55756,1216,ROBIE ST,1216 ROBIE ST, Carlton Campus,1,184.4272867
4945,55764,1222,ROBIE ST,1222 ROBIE ST, Carlton Campus,1,174.3929962
4946,55772,1224,ROBIE ST,1224 ROBIE ST, Carlton Campus,1,163.7230494
4947,55780,1228,ROBIE ST,1228 ROBIE ST, Carlton Campus,1,157.0924142
4948,55798,1232,ROBIE ST,1232 ROBIE ST, Carlton Campus,1,148.3138893
4949,55806,1234,ROBIE ST,1234 ROBIE ST, Carlton Campus,1,141.5556942
4950,55814,1238,ROBIE ST,1238 ROBIE ST, Carlton Campus,1,135.5235092
4951,55822,1244,ROBIE ST,1244 ROBIE ST, Carlton Campus,1,120.9948788
4952,55848,3309,NOVALEA DR,3309 NOVALEA DR, Carlton Campus,1,3637.358888
4953,55855,3380,DEVONSHIRE AVE,3380 DEVONSHIRE AVE, Carlton Campus,1,3789.422497
4954,55863,3303,NOVALEA DR,3303 NOVALEA DR, Carlton Campus,1,3621.273677
4955,55871,3299,NOVALEA DR,3299 NOVALEA DR, Carlton Campus,1,3599.370143
4956,55889,3319,NOVALEA DR,3319 NOVALEA DR, Carlton Campus,1,3659.407335
4957,55897,3325,NOVALEA DR,3325 NOVALEA DR, Carlton Campus,1,3670.966036
4958,55897,3327,NOVALEA DR,3327 NOVALEA DR, Carlton Campus,1,3673.911169
4959,55905,6038,UNIVERSITY AVE,6038 UNIVERSITY AVE, Studley Campus,1,33.98398104
4960,55913,5988,UNIVERSITY AVE,5988 UNIVERSITY AVE, Carlton Campus,1,66.7731723
4961,55947,1276,SOUTH PARK ST,1276 SOUTH PARK ST, SMU Center,1,559.8213399
4962,55947,5805,SOUTH ST,5805 SOUTH ST, SMU Center,1,511.3023281
4963,55962,5849,UNIVERSITY AVE,5849 UNIVERSITY AVE, Carlton Campus,1,40.91077558
4964,55962,5850,COLLEGE ST,5850 COLLEGE ST, Carlton Campus,1,0.898436744
4965,55962,5869,UNIVERSITY AVE,5869 UNIVERSITY AVE, Carlton Campus,1,40.18907451
4966,55962,5968,COLLEGE ST,5968 COLLEGE ST, Carlton Campus,1,8.576663219
4967,55962,5981,UNIVERSITY AVE,5981 UNIVERSITY AVE, Carlton Campus,1,24.91211275
4968,55970,1344,SUMMER ST,1344 SUMMER ST, Carlton Campus,1,29.44759637
4969,55970,1348,SUMMER ST,1348 SUMMER ST, Carlton Campus,1,8.456295228
4970,55970,5793,UNIVERSITY AVE,5793 UNIVERSITY AVE, Carlton Campus,1,33.4823254
4971,58016,3199,GLENDALE RD,3199 GLENDALE RD, Studley Campus,1,2814.094717
4972,58024,3203,GLENDALE RD,3203 GLENDALE RD, Studley Campus,1,2826.949901
4973,58032,3207,GLENDALE RD,3207 GLENDALE RD, Studley Campus,1,2839.571588
4974,58040,3215,GLENDALE RD,3215 GLENDALE RD, Studley Campus,1,2851.467513
