ObjectID_1,PID,Civic.Number,Street,Full.Civ.Add,Closest.Uni,Dist.Uni,Destination,Dist.CBD
258,2501,1785,BARRINGTON ST,1785 BARRINGTON ST,Sexton Campus,654.0165435,City Hall,18.03931379
259,2501,1786,GRANVILLE ST,1786 GRANVILLE ST,Sexton Campus,672.1801634,City Hall,32.91061795
260,2501,1791,BARRINGTON ST,1791 BARRINGTON ST,Sexton Campus,667.9357573,City Hall,13.86354966
261,2501,1800,GRANVILLE ST,1800 GRANVILLE ST,Sexton Campus,722.6725952,City Hall,48.73101872
262,2535,1809,BARRINGTON ST,1809 BARRINGTON ST,Sexton Campus,719.1893189,City Hall,1.512518814
263,2535,1810,GRANVILLE ST,1810 GRANVILLE ST,Sexton Campus,749.7534643,City Hall,40.60675799
264,2576,1713,BEDFORD ROW,1713 BEDFORD ROW,Sexton Campus,718.0336989,City Hall,92.41490511
265,2584,1741,HOLLIS ST,1741 HOLLIS ST,Sexton Campus,757.088211,City Hall,61.63404177
266,2592,1723,HOLLIS ST,1723 HOLLIS ST,Sexton Campus,668.0517503,City Hall,74.10514281
267,2600,1709,HOLLIS ST,1709 HOLLIS ST,Sexton Campus,638.2099057,City Hall,83.05769619
268,2618,1726,HOLLIS ST,1726 HOLLIS ST,Sexton Campus,624.4616397,City Hall,56.09368444
269,2626,1740,GRANVILLE ST,1740 GRANVILLE ST,Sexton Campus,657.5827195,City Hall,46.1573605
270,2642,1724,GRANVILLE ST,1724 GRANVILLE ST,Sexton Campus,613.9679511,City Hall,59.241791
271,2659,1700,GRANVILLE ST,1700 GRANVILLE ST,Sexton Campus,593.0289606,City Hall,65.52348817
272,2683,1705,BARRINGTON ST,1705 BARRINGTON ST,Sexton Campus,535.4724221,City Hall,53.60255021
273,2683,1707,BARRINGTON ST,1707 BARRINGTON ST,Sexton Campus,538.3271784,City Hall,52.74612333
274,2691,1709,BARRINGTON ST,1709 BARRINGTON ST,Sexton Campus,541.8022564,City Hall,51.70359992
275,2691,1711,BARRINGTON ST,1711 BARRINGTON ST,Sexton Campus,544.3102445,City Hall,50.95120349
276,2717,1715,BARRINGTON ST,1715 BARRINGTON ST,Sexton Campus,556.1367184,City Hall,47.40326133
277,2717,1717,BARRINGTON ST,1717 BARRINGTON ST,Sexton Campus,559.5082298,City Hall,46.39180789
278,2725,1721,BARRINGTON ST,1721 BARRINGTON ST,Sexton Campus,566.4335914,City Hall,44.31419942
279,2725,1723,BARRINGTON ST,1723 BARRINGTON ST,Sexton Campus,569.3434878,City Hall,43.44123049
280,2733,1725,BARRINGTON ST,1725 BARRINGTON ST,Sexton Campus,573.515021,City Hall,42.18977054
281,2733,1727,BARRINGTON ST,1727 BARRINGTON ST,Sexton Campus,577.5943154,City Hall,40.96598222
282,2741,1729,BARRINGTON ST,1729 BARRINGTON ST,Sexton Campus,581.8470585,City Hall,39.69015929
283,2782,1770,BARRINGTON ST,1770 BARRINGTON ST,Sexton Campus,657.9072371,City Hall,16.87210573
284,2782,1841,ARGYLE ST,1841 ARGYLE ST,Sexton Campus,786.575179,City Hall,21.72827686
285,2790,1749,ARGYLE ST,1749 ARGYLE ST,Sexton Campus,610.3311609,City Hall,84.57625047
286,2808,1800,ARGYLE ST,1800 ARGYLE ST,Sexton Campus,752.2641656,City Hall,46.53180094
287,2816,1735,GRAFTON ST,1735 GRAFTON ST,Sexton Campus,687.9073381,City Hall,96.60776763
288,2816,1737,GRAFTON ST,1737 GRAFTON ST,Sexton Campus,694.7562683,City Hall,94.55308855
289,2816,1739,GRAFTON ST,1739 GRAFTON ST,Sexton Campus,700.8722969,City Hall,92.71827998
290,2816,1741,GRAFTON ST,1741 GRAFTON ST,Sexton Campus,707.713851,City Hall,90.66581375
291,2816,1743,GRAFTON ST,1743 GRAFTON ST,Sexton Campus,721.3078023,City Hall,86.58762836
292,2816,5238,CARMICHAEL ST,5238 CARMICHAEL ST,Sexton Campus,728.4637776,City Hall,75.24206961
293,2824,1726,ARGYLE ST,1726 ARGYLE ST,Sexton Campus,638.3035485,City Hall,80.71998607
294,2832,1717,GRAFTON ST,1717 GRAFTON ST,Sexton Campus,670.1347514,City Hall,101.9395436
295,2832,1718,ARGYLE ST,1718 ARGYLE ST,Sexton Campus,621.4704224,City Hall,85.76992389
296,2857,1706,ARGYLE ST,1706 ARGYLE ST,Sexton Campus,599.3607583,City Hall,81.28512969
297,2881,5233,PRINCE ST,5233 PRINCE ST,Sexton Campus,605.4502568,City Hall,83.11197923
298,2899,1707,GRAFTON ST,1707 GRAFTON ST,Sexton Campus,623.3691323,City Hall,88.48764189
299,2899,5243,PRINCE ST,5243 PRINCE ST,Sexton Campus,619.2628502,City Hall,87.25575727
300,2907,1725,MARKET ST,1725 MARKET ST,Sexton Campus,739.6492731,City Hall,111.1150664
301,2907,1726,GRAFTON ST,1726 GRAFTON ST,Sexton Campus,673.2293533,City Hall,101.0111631
302,2907,1744,GRAFTON ST,1744 GRAFTON ST,Sexton Campus,763.4670901,City Hall,86.49652293
303,2915,5284,DUKE ST,5284 DUKE ST,Sexton Campus,921.6155217,City Hall,63.54616796
304,2931,1741,BRUNSWICK ST,1741 BRUNSWICK ST,Sexton Campus,756.1280151,City Hall,124.2382466
305,2931,1770,MARKET ST,1770 MARKET ST,Sexton Campus,755.8287072,City Hall,106.2612361
306,2949,1712,MARKET ST,1712 MARKET ST,Sexton Campus,695.874323,City Hall,112.5938811
307,2949,1730,MARKET ST,1730 MARKET ST,Sexton Campus,721.0762682,City Hall,116.6869679
308,2949,5287,PRINCE ST,5287 PRINCE ST,Sexton Campus,701.7211163,City Hall,114.3479191
309,2964,1717,BRUNSWICK ST,1717 BRUNSWICK ST,Sexton Campus,699.3491233,City Hall,119.6679483
310,2964,1721,BRUNSWICK ST,1721 BRUNSWICK ST,Sexton Campus,718.8545867,City Hall,135.4202751
311,3079,5110,PRINCE ST,5110 PRINCE ST,Sexton Campus,697.4535729,City Hall,123.1228953
312,3079,5112,PRINCE ST,5112 PRINCE ST,Sexton Campus,712.7423964,City Hall,115.494329
313,3087,1680,LOWER WATER ST,1680 LOWER WATER ST,Sexton Campus,684.9947025,City Hall,126.8605564
314,3095,1673,BEDFORD ROW,1673 BEDFORD ROW,Sexton Campus,627.0742019,City Hall,118.885822
315,3095,1675,BEDFORD ROW,1675 BEDFORD ROW,Sexton Campus,639.4749717,City Hall,115.165591
316,3103,1657,BEDFORD ROW,1657 BEDFORD ROW,Sexton Campus,607.8326188,City Hall,124.6582969
317,3103,1668,LOWER WATER ST,1668 LOWER WATER ST,Sexton Campus,631.7256184,City Hall,142.8412817
318,3111,5121,SACKVILLE ST,5121 SACKVILLE ST,Sexton Campus,585.9872231,City Hall,143.6984551
319,3129,1649,BEDFORD ROW,1649 BEDFORD ROW,Sexton Campus,587.5551537,City Hall,130.7415364
320,3137,0,PRINCE ST,0 PRINCE ST,Sexton Campus,699.9737539,City Hall,111.6637362
321,3137,1679,BEDFORD ROW,1679 BEDFORD ROW,Sexton Campus,647.175859,City Hall,112.8553248
322,3152,1659,HOLLIS ST,1659 HOLLIS ST,Sexton Campus,542.870653,City Hall,111.659472
323,3152,1680,BEDFORD ROW,1680 BEDFORD ROW,Sexton Campus,634.3423333,City Hall,116.7053825
324,3152,1701,HOLLIS ST,1701 HOLLIS ST,Sexton Campus,581.4960502,City Hall,100.0718528
325,3152,5136,PRINCE ST,5136 PRINCE ST,Sexton Campus,658.7963075,City Hall,99.31050231
326,3160,1649,HOLLIS ST,1649 HOLLIS ST,Sexton Campus,524.6599484,City Hall,127.3516204
327,3160,1650,BEDFORD ROW,1650 BEDFORD ROW,Sexton Campus,547.258539,City Hall,134.1311976
328,3202,1681,GRANVILLE ST,1681 GRANVILLE ST,Sexton Campus,545.234791,City Hall,81.30103948
329,3202,1690,HOLLIS ST,1690 HOLLIS ST,Sexton Campus,596.8271644,City Hall,95.47251857
330,3228,1673,GRANVILLE ST,1673 GRANVILLE ST,Sexton Campus,521.7354144,City Hall,88.35085243
331,3228,1675,GRANVILLE ST,1675 GRANVILLE ST,Sexton Campus,526.7063582,City Hall,86.85956932
332,3228,1677,GRANVILLE ST,1677 GRANVILLE ST,Sexton Campus,531.741614,City Hall,85.34899255
333,3228,1680,HOLLIS ST,1680 HOLLIS ST,Sexton Campus,569.1774664,City Hall,103.767428
334,3228,1682,HOLLIS ST,1682 HOLLIS ST,Sexton Campus,574.1798213,City Hall,102.2667215
335,3228,1684,HOLLIS ST,1684 HOLLIS ST,Sexton Campus,579.7152879,City Hall,100.6060815
336,3236,1674,HOLLIS ST,1674 HOLLIS ST,Sexton Campus,561.9615817,City Hall,105.9321934
337,3244,1645,GRANVILLE ST,1645 GRANVILLE ST,Sexton Campus,469.1138694,City Hall,111.2263043
338,3244,1660,HOLLIS ST,1660 HOLLIS ST,Sexton Campus,528.3661241,City Hall,116.0108307
339,3244,1670,HOLLIS ST,1670 HOLLIS ST,Sexton Campus,543.9137632,City Hall,111.3465389
340,3251,1669,GRANVILLE ST,1669 GRANVILLE ST,Sexton Campus,512.3702728,City Hall,91.16039492
341,3269,1672,GRANVILLE ST,1672 GRANVILLE ST,Sexton Campus,535.3078479,City Hall,84.27912241
342,3269,1683,BARRINGTON ST,1683 BARRINGTON ST,Sexton Campus,497.8806863,City Hall,64.88007096
343,3277,1671,BARRINGTON ST,1671 BARRINGTON ST,Sexton Campus,477.938293,City Hall,70.86278894
344,3277,1673,BARRINGTON ST,1673 BARRINGTON ST,Sexton Campus,481.5215747,City Hall,69.78780442
345,3285,1667,BARRINGTON ST,1667 BARRINGTON ST,Sexton Campus,470.1375968,City Hall,73.20299781
346,3285,1669,BARRINGTON ST,1669 BARRINGTON ST,Sexton Campus,473.4518495,City Hall,72.20872198
347,3293,1663,BARRINGTON ST,1663 BARRINGTON ST,Sexton Campus,463.4292219,City Hall,75.21551028
348,3293,1665,BARRINGTON ST,1665 BARRINGTON ST,Sexton Campus,466.3325414,City Hall,74.34451443
349,3301,1650,GRANVILLE ST,1650 GRANVILLE ST,Sexton Campus,433.6765895,City Hall,101.6379623
350,3301,1657,BARRINGTON ST,1657 BARRINGTON ST,Sexton Campus,449.5910088,City Hall,79.3669742
351,3319,1645,BARRINGTON ST,1645 BARRINGTON ST,Sexton Campus,431.1071176,City Hall,84.91214157
352,3319,1647,BARRINGTON ST,1647 BARRINGTON ST,Sexton Campus,429.4361842,City Hall,85.41342157
353,3319,1649,BARRINGTON ST,1649 BARRINGTON ST,Sexton Campus,430.158542,City Hall,85.19671424
354,3319,5189,SACKVILLE ST,5189 SACKVILLE ST,Sexton Campus,423.0186086,City Hall,98.44056799
355,3327,1684,BARRINGTON ST,1684 BARRINGTON ST,Sexton Campus,548.0003109,City Hall,64.60233576
356,3335,1678,BARRINGTON ST,1678 BARRINGTON ST,Sexton Campus,492.6460053,City Hall,66.45047527
357,3350,1652,BARRINGTON ST,1652 BARRINGTON ST,Sexton Campus,436.5578025,City Hall,83.27693609
358,3350,1656,BARRINGTON ST,1656 BARRINGTON ST,Sexton Campus,447.1319019,City Hall,80.10470627
359,3350,1662,BARRINGTON ST,1662 BARRINGTON ST,Sexton Campus,458.1866396,City Hall,76.78828497
360,3384,1645,ARGYLE ST,1645 ARGYLE ST,Sexton Campus,447.533116,City Hall,105.7949202
361,3384,1646,BARRINGTON ST,1646 BARRINGTON ST,Sexton Campus,426.955983,City Hall,99.62178031
362,3384,1650,BARRINGTON ST,1650 BARRINGTON ST,Sexton Campus,426.8004348,City Hall,99.57511586
363,3400,1659,ARGYLE ST,1659 ARGYLE ST,Sexton Campus,490.9916067,City Hall,102.8493716
364,3400,1661,ARGYLE ST,1661 ARGYLE ST,Sexton Campus,485.4170756,City Hall,104.5217309
365,3400,1663,ARGYLE ST,1663 ARGYLE ST,Sexton Campus,503.3840094,City Hall,99.13165078
366,3400,1665,ARGYLE ST,1665 ARGYLE ST,Sexton Campus,512.5196771,City Hall,96.39095047
367,3418,1685,ARGYLE ST,1685 ARGYLE ST,Sexton Campus,549.9175418,City Hall,85.17159107
368,3418,5218,PRINCE ST,5218 PRINCE ST,Sexton Campus,563.8446715,City Hall,80.99345216
369,3442,1919,UPPER WATER ST,1919 UPPER WATER ST,Sexton Campus,984.1845968,City Hall,85.60358045
370,3459,1869,UPPER WATER ST,1869 UPPER WATER ST,Sexton Campus,930.0396398,City Hall,69.36009335
371,3459,1875,UPPER WATER ST,1875 UPPER WATER ST,Sexton Campus,959.3864733,City Hall,78.16414339
372,3459,1877,UPPER WATER ST,1877 UPPER WATER ST,Sexton Campus,961.7794551,City Hall,78.88203794
373,3459,1883,UPPER WATER ST,1883 UPPER WATER ST,Sexton Campus,963.3702746,City Hall,79.35928378
374,3459,1887,UPPER WATER ST,1887 UPPER WATER ST,Sexton Campus,975.3669727,City Hall,82.95829321
375,3459,1891,UPPER WATER ST,1891 UPPER WATER ST,Sexton Campus,983.2583502,City Hall,85.32570647
376,3459,5072,GEORGE ST,5072 GEORGE ST,Sexton Campus,894.8456511,City Hall,103.0849183
377,3509,1721,LOWER WATER ST,1721 LOWER WATER ST,Sexton Campus,732.6821459,City Hall,113.5478271
378,3525,1707,LOWER WATER ST,1707 LOWER WATER ST,Sexton Campus,704.8326284,City Hall,120.9091787
379,3574,1601,LOWER WATER ST,1601 LOWER WATER ST,Sexton Campus,547.9483176,City Hall,166.2777105
380,3640,1325,LOWER WATER ST,1325 LOWER WATER ST,Sexton Campus,247.0539425,City Hall,504.3811649
381,3657,1211,LOWER WATER ST,1211 LOWER WATER ST,Sexton Campus,329.4765765,City Hall,656.6891379
382,3657,1215,LOWER WATER ST,1215 LOWER WATER ST,Sexton Campus,312.073437,City Hall,639.2859985
383,3657,1223,LOWER WATER ST,1223 LOWER WATER ST,Sexton Campus,299.8140302,City Hall,627.0265917
384,3657,1233,LOWER WATER ST,1233 LOWER WATER ST,Sexton Campus,269.9101467,City Hall,597.1227081
385,3673,1583,HOLLIS ST,1583 HOLLIS ST,Sexton Campus,441.7481723,City Hall,144.7849557
386,3681,1548,LOWER WATER ST,1548 LOWER WATER ST,Sexton Campus,475.8868795,City Hall,187.8961419
387,3681,1557,HOLLIS ST,1557 HOLLIS ST,Sexton Campus,376.1076907,City Hall,164.4771002
388,3723,1475,HOLLIS ST,1475 HOLLIS ST,Sexton Campus,209.330316,City Hall,289.4571668
389,3723,1489,HOLLIS ST,1489 HOLLIS ST,Sexton Campus,243.0900639,City Hall,255.6974189
390,3723,1496,LOWER WATER ST,1496 LOWER WATER ST,Sexton Campus,306.2421049,City Hall,312.0869645
391,3723,1498,LOWER WATER ST,1498 LOWER WATER ST,Sexton Campus,347.2383807,City Hall,271.0906887
392,3731,1365,HOLLIS ST,1365 HOLLIS ST,Sexton Campus,137.1034144,City Hall,378.2493834
393,3749,1451,HOLLIS ST,1451 HOLLIS ST,Sexton Campus,157.0784359,City Hall,341.7090469
394,3756,1459,HOLLIS ST,1459 HOLLIS ST,Sexton Campus,177.7595684,City Hall,321.0279144
395,3764,1360,LOWER WATER ST,1360 LOWER WATER ST,Sexton Campus,262.2868358,City Hall,428.0436355
397,3780,5131,MORRIS ST,5131 MORRIS ST,Sexton Campus,151.3250897,City Hall,564.1311581
398,3798,5133,MORRIS ST,5133 MORRIS ST,Sexton Campus,144.2490809,City Hall,557.0551493
399,3806,5137,MORRIS ST,5137 MORRIS ST,Sexton Campus,137.1937763,City Hall,549.9998447
400,3814,5139,MORRIS ST,5139 MORRIS ST,Sexton Campus,129.5953128,City Hall,542.4013811
401,3822,1309,HOLLIS ST,1309 HOLLIS ST,Sexton Campus,120.344366,City Hall,533.1504344
402,3822,1311,HOLLIS ST,1311 HOLLIS ST,Sexton Campus,123.7435996,City Hall,536.549668
403,3822,5145,MORRIS ST,5145 MORRIS ST,Sexton Campus,121.9453468,City Hall,534.7514152
404,3830,5147,MORRIS ST,5147 MORRIS ST,Sexton Campus,115.7484778,City Hall,528.5545462
405,3830,5149,MORRIS ST,5149 MORRIS ST,Sexton Campus,113.6855267,City Hall,505.719765
406,3848,1313,HOLLIS ST,1313 HOLLIS ST,Sexton Campus,132.9820365,City Hall,486.4232551
407,3855,1321,HOLLIS ST,1321 HOLLIS ST,Sexton Campus,143.9645973,City Hall,475.4406943
408,3863,1323,HOLLIS ST,1323 HOLLIS ST,Sexton Campus,151.0438911,City Hall,468.3614006
409,3871,1325,HOLLIS ST,1325 HOLLIS ST,Sexton Campus,158.0337157,City Hall,461.3715759
410,3889,1335,HOLLIS ST,1335 HOLLIS ST,Sexton Campus,176.8625177,City Hall,442.5427739
411,3897,1343,HOLLIS ST,1343 HOLLIS ST,Sexton Campus,177.2470118,City Hall,418.3929808
412,3897,1345,HOLLIS ST,1345 HOLLIS ST,Sexton Campus,155.0655851,City Hall,396.211554
413,3905,1363,HOLLIS ST,1363 HOLLIS ST,Sexton Campus,141.1067558,City Hall,382.2527247
414,3905,5144,BISHOP ST,5144 BISHOP ST,Sexton Campus,144.7594523,City Hall,385.9054212
415,3905,5146,BISHOP ST,5146 BISHOP ST,Sexton Campus,142.0387643,City Hall,383.1847332
416,3913,5140,BISHOP ST,5140 BISHOP ST,Sexton Campus,156.0100442,City Hall,397.1560132
417,3954,1568,HOLLIS ST,1568 HOLLIS ST,Sexton Campus,418.6381369,City Hall,151.7179663
418,4010,2901,WINDSOR ST,2901 WINDSOR ST,Studley Campus,2401.556652,City Hall,2571.576932
419,4010,2953,WINDSOR ST,2953 WINDSOR ST,Studley Campus,2478.502919,City Hall,2687.540421
420,4010,6210,YOUNG ST,6210 YOUNG ST,Studley Campus,2524.804571,City Hall,2733.842074
421,4036,6176,YOUNG ST,6176 YOUNG ST,Studley Campus,2738.519779,City Hall,2924.35916
422,4044,6140,YOUNG ST,6140 YOUNG ST,Studley Campus,2816.493321,City Hall,2846.385618
423,4069,6080,YOUNG ST,6080 YOUNG ST,Carlton Campus,2951.346554,City Hall,2796.499702
424,4077,6046,YOUNG ST,6046 YOUNG ST,Carlton Campus,2856.544298,City Hall,2701.697446
425,4085,6050,YOUNG ST,6050 YOUNG ST,Carlton Campus,2818.399621,City Hall,2663.552768
426,4127,6055,ALMON ST,6055 ALMON ST,Studley Campus,2462.36071,City Hall,2317.921061
427,4176,3095,ROBIE ST,3095 ROBIE ST,Carlton Campus,2747.629745,City Hall,2592.782893
428,4184,5840,YOUNG ST,5840 YOUNG ST,Carlton Campus,2803.173926,City Hall,2537.711981
429,4218,5750,YOUNG ST,5750 YOUNG ST,Carlton Campus,2843.356252,City Hall,2497.529655
430,4226,5730,YOUNG ST,5730 YOUNG ST,Carlton Campus,2856.027669,City Hall,2484.858238
431,4226,5732,YOUNG ST,5732 YOUNG ST,Carlton Campus,2853.272309,City Hall,2487.613599
432,4234,5710,YOUNG ST,5710 YOUNG ST,Carlton Campus,2867.482254,City Hall,2473.403653
433,4234,5720,YOUNG ST,5720 YOUNG ST,Carlton Campus,2859.991046,City Hall,2480.894861
434,4242,3088,AGRICOLA ST,3088 AGRICOLA ST,Carlton Campus,2846.359769,City Hall,2494.526138
435,4259,3084,AGRICOLA ST,3084 AGRICOLA ST,Carlton Campus,2779.079024,City Hall,2432.770318
436,4267,3078,AGRICOLA ST,3078 AGRICOLA ST,Carlton Campus,2803.897491,City Hall,2407.95185
437,4267,3080,AGRICOLA ST,3080 AGRICOLA ST,Carlton Campus,2815.607361,City Hall,2409.098136
438,4267,3082,AGRICOLA ST,3082 AGRICOLA ST,Carlton Campus,2818.231037,City Hall,2411.721812
439,4275,5813,DEMONE ST,5813 DEMONE ST,Carlton Campus,2764.949841,City Hall,2446.8995
440,4283,5820,YOUNG ST,5820 YOUNG ST,Carlton Campus,2813.181475,City Hall,2527.704432
441,4325,3087,ROBIE ST,3087 ROBIE ST,Carlton Campus,2702.577607,City Hall,2547.730755
442,4333,3093,ROBIE ST,3093 ROBIE ST,Carlton Campus,2712.497363,City Hall,2557.650511
443,4341,3065,ROBIE ST,3065 ROBIE ST,Carlton Campus,2657.305031,City Hall,2502.458179
444,4341,5870,DEMONE ST,5870 DEMONE ST,Carlton Campus,2709.861338,City Hall,2501.988003
445,4374,3070,AGRICOLA ST,3070 AGRICOLA ST,Carlton Campus,2790.615502,City Hall,2421.233839
446,4382,3066,AGRICOLA ST,3066 AGRICOLA ST,Carlton Campus,2773.040832,City Hall,2366.531607
447,4390,3060,AGRICOLA ST,3060 AGRICOLA ST,Carlton Campus,2761.547172,City Hall,2355.037947
448,4408,3056,AGRICOLA ST,3056 AGRICOLA ST,Carlton Campus,2748.846809,City Hall,2342.337584
449,4416,3052,AGRICOLA ST,3052 AGRICOLA ST,Carlton Campus,2704.539394,City Hall,2337.623373
450,4424,3046,AGRICOLA ST,3046 AGRICOLA ST,Carlton Campus,2704.297967,City Hall,2337.864799
451,4432,5781,RUSSELL ST,5781 RUSSELL ST,Carlton Campus,2685.184807,City Hall,2356.977959
452,4440,5791,RUSSELL ST,5791 RUSSELL ST,Carlton Campus,2675.012394,City Hall,2367.150373
453,4457,5821,RUSSELL ST,5821 RUSSELL ST,Carlton Campus,2663.87733,City Hall,2378.285436
454,4465,5827,RUSSELL ST,5827 RUSSELL ST,Carlton Campus,2654.46418,City Hall,2387.698586
455,4515,3045,ROBIE ST,3045 ROBIE ST,Carlton Campus,2617.317366,City Hall,2462.470514
456,4531,3055,AGRICOLA ST,3055 AGRICOLA ST,Carlton Campus,2797.211736,City Hall,2380.412784
457,4622,5811,MACARA ST,5811 MACARA ST,Carlton Campus,2616.440871,City Hall,2265.843186
458,4697,2885,ROBIE ST,2885 ROBIE ST,Carlton Campus,2538.271177,City Hall,2383.424325
459,4697,5827,MACARA ST,5827 MACARA ST,Carlton Campus,2581.154385,City Hall,2301.129673
460,4713,6204,ALMON ST,6204 ALMON ST,Studley Campus,2338.857503,City Hall,2464.232336
461,4713,6206,ALMON ST,6206 ALMON ST,Studley Campus,2334.860079,City Hall,2468.229761
462,4721,6200,ALMON ST,6200 ALMON ST,Studley Campus,2351.495533,City Hall,2451.594307
463,4739,6194,ALMON ST,6194 ALMON ST,Studley Campus,2364.816597,City Hall,2438.273242
464,4739,6196,ALMON ST,6196 ALMON ST,Studley Campus,2360.611331,City Hall,2442.478509
465,4747,6190,ALMON ST,6190 ALMON ST,Studley Campus,2374.110379,City Hall,2402.164163
466,4754,2778,PACIFIC ST,2778 PACIFIC ST,Studley Campus,2346.236487,City Hall,2374.29027
467,4762,2774,PACIFIC ST,2774 PACIFIC ST,Studley Campus,2335.919514,City Hall,2363.973297
468,4770,2770,PACIFIC ST,2770 PACIFIC ST,Studley Campus,2324.421282,City Hall,2352.475065
469,4788,2764,PACIFIC ST,2764 PACIFIC ST,Studley Campus,2310.857451,City Hall,2338.911235
470,4796,2758,PACIFIC ST,2758 PACIFIC ST,Studley Campus,2300.192421,City Hall,2328.246205
471,4804,2754,PACIFIC ST,2754 PACIFIC ST,Studley Campus,2290.783094,City Hall,2318.836877
472,4812,6191,WINDSOR TERR,6191 WINDSOR TERR,Studley Campus,2271.56475,City Hall,2299.618534
473,4820,6199,WINDSOR TERR,6199 WINDSOR TERR,Studley Campus,2233.686375,City Hall,2304.156097
474,4838,2741,WINDSOR ST,2741 WINDSOR ST,Studley Campus,2209.235104,City Hall,2307.548893
475,4846,2747,WINDSOR ST,2747 WINDSOR ST,Studley Campus,2217.534012,City Hall,2315.847802
476,4853,2749,WINDSOR ST,2749 WINDSOR ST,Studley Campus,2227.565901,City Hall,2325.87969
477,4861,2759,WINDSOR ST,2759 WINDSOR ST,Studley Campus,2252.735014,City Hall,2351.048804
478,4879,2769,WINDSOR ST,2769 WINDSOR ST,Studley Campus,2274.200292,City Hall,2372.514082
479,4887,2775,WINDSOR ST,2775 WINDSOR ST,Studley Campus,2285.610952,City Hall,2383.924742
480,4887,2777,WINDSOR ST,2777 WINDSOR ST,Studley Campus,2290.5665,City Hall,2388.88029
481,4895,2781,WINDSOR ST,2781 WINDSOR ST,Studley Campus,2300.383937,City Hall,2398.697727
482,4895,2783,WINDSOR ST,2783 WINDSOR ST,Studley Campus,2302.852929,City Hall,2401.166718
483,4895,2785,WINDSOR ST,2785 WINDSOR ST,Studley Campus,2305.491792,City Hall,2403.805582
484,4911,6178,ALMON ST,6178 ALMON ST,Studley Campus,2371.438925,City Hall,2399.492708
485,4929,6174,ALMON ST,6174 ALMON ST,Studley Campus,2365.250301,City Hall,2393.304084
486,4937,6166,ALMON ST,6166 ALMON ST,Studley Campus,2352.532025,City Hall,2380.585809
487,4937,6168,ALMON ST,6168 ALMON ST,Studley Campus,2356.579684,City Hall,2384.633468
488,4945,6158,ALMON ST,6158 ALMON ST,Studley Campus,2273.522701,City Hall,2301.576485
489,4945,6160,ALMON ST,6160 ALMON ST,Studley Campus,2269.383093,City Hall,2297.436877
490,4952,2756,GLADSTONE ST,2756 GLADSTONE ST,Studley Campus,2236.887432,City Hall,2264.941215
491,4952,2760,GLADSTONE ST,2760 GLADSTONE ST,Studley Campus,2257.458479,City Hall,2285.512262
492,4960,2746,GLADSTONE ST,2746 GLADSTONE ST,Studley Campus,2220.539808,City Hall,2248.593591
493,4978,2732,GLADSTONE ST,2732 GLADSTONE ST,Studley Campus,2189.063957,City Hall,2217.117741
494,4978,2734,GLADSTONE ST,2734 GLADSTONE ST,Studley Campus,2195.188586,City Hall,2223.242369
495,4978,2736,GLADSTONE ST,2736 GLADSTONE ST,Studley Campus,2197.718661,City Hall,2225.772445
496,4986,6167,WINDSOR TERR,6167 WINDSOR TERR,Studley Campus,2200.802369,City Hall,2228.856153
497,4994,6169,WINDSOR TERR,6169 WINDSOR TERR,Studley Campus,2211.970962,City Hall,2240.024746
498,5009,6175,WINDSOR TERR,6175 WINDSOR TERR,Studley Campus,2222.921387,City Hall,2250.97517
499,5017,6179,WINDSOR TERR,6179 WINDSOR TERR,Studley Campus,2276.168097,City Hall,2302.604112
501,5017,,WINDSOR TERR,6179C WINDSOR TERR,Studley Campus,2266.112868,City Hall,2294.166652
502,5025,2757,PACIFIC ST,2757 PACIFIC ST,Studley Campus,2299.761374,City Hall,2327.815157
503,5025,2759,PACIFIC ST,2759 PACIFIC ST,Studley Campus,2303.816112,City Hall,2331.869896
504,5033,2767,PACIFIC ST,2767 PACIFIC ST,Studley Campus,2314.274101,City Hall,2342.327885
505,5041,2771,PACIFIC ST,2771 PACIFIC ST,Studley Campus,2327.10097,City Hall,2355.154753
